filename,text,total
876e45387c,होला यदि तपाईँलाई,17
4838bb5ce2,खिच्न सक्ने हुँदा,17
72ae271ce1,सरोज कुमार ढकालजी,17
7e9b575ae6,प्रयोग गरेर राखेर,17
7676ef99cc,इन्द्र अग्नि हुन्,17
6739ab5bd2,मिसाएर वा त्यतिकै,17
601a4a49ff,रहिआएको छ त्यसैले,17
896f6e9059,अवतार प्रकट हुन्छ,17
6453d92c17,मनका नालाहरू हुन्,17
69d7db91a4,यो फाउन्डेसन एउटा,17
7b0cec506d,वडामा विस्तार गरी,17
829fee6ac9,संवाद र आत्मपरकता,17
87a49aaca9,अविस्मरणीय क्षणको,17
793d09088f,खगोल विज्ञान टाइम,17
531a7aca51,मैले उचाल्दै भनेँ,17
6782fc4c5f,यो एल्बम बिलबोर्ड,17
8712b590d3,डाँठ खोक्रो पातलो,17
8598e10fb3,कसैले चलाएको थियो,17
794a264009,लागि सबैले समर्थन,17
4cec1e6631,प्यार्जुङ नेपालको,17
4a321b27a5,लगाएको मानिने छैन,17
7c54f34d09,हुन सक्ने जानकारी,17
633dca7a2f,त्यससँग सम्बन्धित,17
8c91862365,स्वास्थ्य जनशक्ति,17
8087f0082a,अटोटोमी भनिन्छ तर,17
47c520f5f5,पुष्प थापा नेपाली,17
6df3ce6647,कैलेडन बे सङ्कटका,17
4e6d4e7f9b,महासचिव हुनुहुन्छ,17
8970125342,संस्थाका नामले यस,17
7c29e289f0,यस मन्दिरमा रहेको,17
71e7a74c1c,परियोजना एमजिएम र,17
72a5eecea1,हुने यो उपत्यकाको,17
7e9bc5c2e4,पूर्वी एशिया मध्य,17
5cbf901099,यही पर्यटकीय स्थल,17
57dfe88925,जुन तेल वातावरणमा,17
8711b868fe,प्रसिद्धि रहेको छ,17
7d33114bf1,रस मिसाउने गरिन्छ,17
483abaa527,विफल रह्यो र एउटा,17
6b6b3ffb81,सडकमा भेटिने पाँच,17
47bf5df098,इकाइ मान्न सक्छौँ,17
8c91f25a15,पूर्वी देशान्तरको,17
5af0c81af5,मात्र नभई रगतसमेत,17
7585e10055,देखेर तिनीहरू सहन,17
55a3fb1a9e,उनले रहस्यमय गुफा,17
81219f55d1,प्रतिक्रिया दिनमा,17
5c4270217e,किचक राजा विराटको,17
51262c530a,फैलाउन सक्नुहुन्छ,17
4e5bb8db24,विन्दुले आफ्नी नौ,17
87c6844fee,उसले त्यो केटीलाई,17
86fbe452f9,खनिज तत्त्व पाइने,17
7c3bf8c52a,त्यो फाइल डाउनलोड,17
8344466135,झरुवाराशी नेपालको,17
55a59d7e3f,बसुको जन्म बङ्गाल,17
7c026c83ed,विधायकको निर्वाचन,17
79559f3ac7,स्याङ्जा जिल्लाको,17
5351e376f4,आउने बादलले गर्दा,17
647cc9eb18,ठूलो दुर्घटना हुन,17
7afaa9e454,ठिक्कको व्यक्तिगत,17
81a135d006,फलको सिद्धि हुन्छ,17
616d55f59d,हुन सक्ने जानकारी,17
8c653ce44c,पोखरा उपत्यका तथा,17
78b848bb4b,गुठीको जिम्मामा छ,17
7bff8bbc2e,एकमत भएको देखिन्छ,17
633ef804e2,फलामे रेटि रेटौला,17
807913a76b,तिम्रो बुवा सूर्य,17
829879cc64,कार्य कृष्णबहादुर,17
6028a04da9,भेडालाई चराउने यी,17
613ac8024b,गर्दा कविता लेखेर,17
6bb8540a72,निर्माण सुरु हुने,17
602946b52f,छ विगतका दिनहरूमा,17
727d826323,क्षेत्र हो र धेरै,17
8c58e7c32e,व्यवहार अहिंसा हो,17
69ed0f336e,प्रश्न जानकारी वा,17
691721513b,शर्त पूर्ण गर्नमा,17
541e94f0b1,दोस्रो सम्मेलनबाट,17
5e56d8f188,दुखेको निको गर्ने,17
541f592a69,नसकी उसका साथीहरू,17
4cf1f02262,भीरमा चढ्ने तरिका,17
67263f8c6f,तराईमा महिलाहरूले,17
50f93eca06,सामान्य सापेक्षता,17
7243be2ad5,वाध्य गरी पूजाआजा,17
602a9ba745,लागि यहाँ विभिन्न,17
63a6138bbc,सुनद्वारा प्रजाको,17
874a307492,उनको एक बंशावलीले,17
89ca7f8573,आफ्नो निजी जीवनमा,17
82148c2ad6,पनि समाप्त गर्‍यो,17
4e55e48f4d,पाञ्चल देशका राजा,17
4bcb477394,निर्माण पुरा भएको,17
7ae4ea8a74,र मम्लस मात्र छन्,17
530bd1b022,यात्रा अघि बढाएका,17
8c5c909dba,हामी एउटा पृष्ठमा,17
85a1f424ee,यी अनिष्टता देखिए,17
6bafb3d3be,गुलिया मिश्रित फल,17
5567192c4c,किस्ट मेडिकल कलेज,17
5cc09f0b07,बस्नु पर्ने हुन्छ,17
540a8a53ac,आग्रहको समेत उच्च,17
8588d520c0,नेपालीले लगाउँछन्,17
6918a42330,सजिलै मिल्दैनथ्यो,17
5cc2f2aa01,दुख नमानी बक्सेला,17
7959e2bf71,दुई गाविस समेट्दै,17
49f44230f9,भित्रिने पर्यटकको,17
725bed8e83,उनीहरूलाई राज्यले,17
6dec2cbad0,तपाईँ यसको अनुवाद,17
750850fdc1,अठोट गरेका प्रमुख,17
8c576f6194,यो विकास बैङ्क हो,17
7bfe37da23,ठुलो चाहा नेपालमा,17
7c3b144e00,त्यही शब्द खिइँदै,17
808c461b7e,हुन्छ नत्र जिल्ला,17
64839fbae3,दुई क्यासेट चक्का,17
7bfe930c95,पनि प्रयोग गरिन्छ,17
675f54627e,यस कारागारको नियम,17
69270afc03,गर्ने भोज खुवाउने,17
8547c285e5,यसरी काटिएर एकरात,17
4bca7b8b5b,भोग्नु परिरहेको छ,17
8c5f2a8e95,लागि यहाँ विभिन्न,17
7af91b97aa,हुने र गर्न नहुने,17
699b3e60df,सन्त क्रान्तिकारी,17
7f42f28a13,साना साना नानीलाई,17
70b50e219e,जितपुर गाविस इलाम,17
532e2f7db9,बैशाख जेठमा पर्ने,17
5cc3075bb5,भएकोले पनि दुम्जा,17
78746acba9,जस्तो नै सहनु परे,17
7907a3ee9c,मिसाएर वा त्यतिकै,17
57ea8601f0,विफलता र फ्रेसरका,17
7958990fc6,धर्ममा दीक्षित भए,17
64808f4f94,नेपालमा पूर्वदेखि,17
7e83f2e48f,कसैले उनका विषयमा,17
5f9fb40268,सागर नामक स्थानमा,17
73f4f078ae,कब्जा गर्न खोजेको,17
6ded3a0515,नियन्त्रक सेवा हो,17
6dfe4d4a50,नागरिकको आधिकारिक,17
794cd2b62d,शल्य विभागका लागि,17
5ad5bafe3a,त्यो दिल्ली लाहोर,17
5c39cb0f98,एउटा फेसोका रूपमा,17
691a89db61,पर्ने एक प्रकारको,17
64627044ef,ज्ञानको महासागर र,17
5e912644c2,यसलाई सुधार गर्दै,17
634b73fe0d,हजारेप्रति समर्थन,17
59aee70863,जिबुटी एक अफ्रिकन,17
483229a5ee,धेरै वटा आरक्षणमा,17
4832e2638c,गायिका तथा गीतकार,17
6eb535cfe4,नेपालको न्यूनतम छ,17
534e9aa4d7,आधा भागहरूको बनोट,17
6020125026,सिद्धान्त स्थापित,17
4bc3a2e7b4,गर्न सक्छ जस्तोको,17
692746cfe8,चैतमा रोपिन्छ भने,17
6975cc88fc,सिद्धान्त भन्दछन्,17
833c355fe8,झिल्का पत्रिका एक,17
69e65d0378,बढ्ने प्रतिवद्धता,17
5b90e22e98,आफ्नो अङ्क गणनाका,17
8c6f4f9c1a,उहाँलाई पद्म श्री,17
750ea83e28,झुमाले आफ्नो कपाल,17
4cf15edddd,अफगानको अर्थ यहाँ,17
8c6966fd75,बेलादेखि मकर मेला,17
6b587038eb,उनलाई खेलबाट टाढा,17
7c08c662e3,देवतालाई जगाउनु छ,17
64668e97f2,विश्वको प्रकाश हो,17
691e32ee9c,जम्मा एक मत मात्र,17
6460ed31ee,एउटा नगरपालिका हो,17
4eb90e59ee,कवीरको रहस्यवादको,17
69e473077b,शिष्यको थङका फोटो,17
6470155149,चेलीसँग बिहे गर्छ,17
7ae3da2bee,त्यसको लागि पोपको,17
6927c199f8,पुग्न सके साँच्चै,17
645fecc291,खर्चको आवन्टन कुन,17
6345b6bf93,वाध्य गरी पूजाआजा,17
7ae0749645,शासकहरूले हराइदिए,17
8335bbfe89,ब्ल्याक होल यस्तो,17
61675f0f0b,क्रममा उनले नेपाल,17
794aa10b25,उनले झम्टेको देखे,17
4ea11f2f0d,केही गर्न चाहन्छु,17
818c4a4aa6,यसका प्रथम विजेता,17
63a5f178e2,राख्दै सो स्थानमा,17
5e58ce07dc,भएको तथ्य प्राप्त,17
6fae8ae1e5,मध्ये थियो जसदेखि,17
4ec764d48f,विरोध सहने क्षमता,17
4837d50dff,कतिलाई राम्रो भयो,17
6e9b4080e1,सुरुआत गरेको थियो,17
4839a5e17c,महमा मिलाएर दिनमा,17
8299261143,ताल पोखरीमा इनामे,17
59ac50d0c6,भन्यो कि वुड्ससँग,17
8204455e8a,सारीबाहन शालिवाहन,17
82d3e82c45,थुप्रै भूभाग उच्च,17
4bc773c3fe,उनले आफ्नो पुस्तक,17
82d3e9953a,कुकुरहरू पाइन्छन्,17
8c6b0cdb2e,देवानी क्षति भनेर,17
854bdc5e90,हदराज वोहराद्वारा,17
70e89ade72,निबन्ध पनि भनिन्छ,17
8c6a45f744,कालोकल्की जुरेचरा,17
5afd542adc,विकास भइसकेका छन्,17
757f0411fe,मातृपक्ष शरीर आदि,17
6025ead523,यसका साथै कर्णाली,17
647279f99f,खेल खेलमा रावणलाई,17
876a3a0324,जुनेली पत्रिका एक,17
47c0a15baf,आफू सञ्चालित भएको,17
553d215db5,प्रयोग गरेर राखेर,17
541d57b6a8,स्वास्थ्य सेवालाई,17
672adda380,भन्ने दावी गर्छन्,17
7881ddd0ba,तथा कोइला खानीलाई,17
5511fd63c4,नाम एड्सन अरान्ते,17
47c5f1975d,विपरित कार्य अथवा,17
87188119ec,यहाँका मानिसहरूको,17
87448f2ea1,अधिक विश्वास थियो,17
634314e8f7,उपरान्त राजा दशरथ,17
6168469749,थापाको हत्या भएको,17
5819a89917,रियालमा भएको थियो,17
8700ac1062,धेरै लोकप्रिय भयो,17
757ef9bdb2,लेखेको सबै पाठहरू,17
7c3d40589b,डायल अप प्रविधिमा,17
57e199ecbc,आफ्नोआफ्नो कमाइ छ,17
854ba42985,त्यसको मुख्य कारण,17
86f685eedc,चलचित्र तेरे मेरे,17
787e54861e,गर्ने कल्की जस्तै,17
7fcff66545,विरुद्धको आन्दोलन,17
5fa3965c72,पोल लगाइन् महाराज,17
6346022b1c,कुनै उपाय नभएकाले,17
59aaa52753,यहीँबाट भएको थियो,17
553f795ad5,यातायात र रोजगारी,17
6922a565cc,भुटान तथा बर्मामा,17
794f2a80db,चिन्तनको प्रभाव छ,17
727ae6f899,मान्छे बन्न आँटिस,17
47c18cdf4b,भारतीय उपन्यासकार,17
715040de0f,उनी अन्तरिक्ष सटल,17
672abd6d3d,मैथिली दुबैमा शपथ,17
7269fe3652,माग गरेको देखिँदा,17
6dfaa09800,तिनको उत्पत्ति वा,17
83419cb278,सिजीले हात हाल्यो,17
47e4b75f8f,जीवन दिने ठाउँ हो,17
78b74572d2,कमजोर बनाएको थियो,17
75292330a6,ठुलो योगदान पुग्छ,17
47e8e515f4,सय वर्षअघि सक्कली,17
8732e03596,हरेक वर्ष भक्तपुर,17
47eaa37700,माता महालक्ष्मीले,17
56ffe95086,नाच र श्री नरसिंह,17
6e68794542,चरु भक्षणार्थ दिए,17
4b9a5d4d1d,लगातार बढ्दै गएको,17
8ccd499b56,बनाउनबाट जोगाउँदछ,17
8ccd3e6447,तारामती र मुकुन्द,17
4e828b1185,स्वर्ण युग भनिन्छ,17
5ae7643cd4,एक प्रमुख वाणिज्य,17
677b3d4bac,घर फर्किए र आफ्नी,17
74210b03bc,यसमा नाट्यशास्त्र,17
70c63b7067,लिनु र फाइल अपलोड,17
503b9a0d17,कनट प्लेसमा स्थित,17
726a9a1b57,प्राप्त भएका हुन्,17
6b653cb872,भने कलाकारका कपाल,17
6e4eab041b,त्रिभुवन राजपथसँग,17
82f565e875,मजबुत किल्ला थियो,17
4a2b38d95e,अपरेट गर्नको लागि,17
512c3513b5,राष्ट्र समुदाय वा,17
87842e4532,डाँगीबारी नेपालको,17
8cd0d68034,उनलाई उनका पुराना,17
639943b95a,रूपले अधिकार थियो,17
50cd953fa3,गुफामा गएर बाबुको,17
792444fd4d,पटना सिटीको नामले,17
5e6e12145e,पिता लीलाराम माता,17
5ffd8cee8b,थापाद्वारा भएको छ,17
7ebcc2da54,र कम्प्युटरको साथ,17
78b9df2f27,धर्मको विशेषता हो,17
82f3ca975f,आयोजित गरियो जसमा,17
82f4c5fdaa,लागि त्यसलाई टाढा,17
8783392027,यसको लोकेटर नक्सा,17
6e4eabd3b4,छेडी लामो समयसम्म,17
4ebc3ea906,झिल्का प्रकाशन हो,17
78ced31ecb,परिवार भएकाले बिक,17
6b9050e259,जानकारी भयो उसलाई,17
8cc2fba620,पिताको आदेश भएपछि,17
714e4c47d2,पाण्डेको जीवन भने,17
4801e9bd20,जातक सुन्दर शुभ्र,17
7ee7665da0,आएको गिरावटले पनि,17
71a25f829e,दुईटै व्यक्ति थिए,17
8720826ff8,कल्याण र समावेशको,17
6fb9d10417,झुण्ड बनाएर बस्ने,17
740d44fcea,यसको अनुशंसाहरूमा,17
674648935a,डिप्रेसन एउटा कडा,17
81a58c4d1e,नेपाली तथा भारतीय,17
695844b147,छैन यसैले तपाईँले,17
570b62d1e1,उत्पत्तिको चित्रण,17
7d2592266e,यस अनुसार नेपालको,17
8cc4bb5a7e,निर्माण पनि मुख्य,17
69acc700fc,राजतन्त्र अवधारणा,17
47f3efe87d,तोकिबक्सेका थियौँ,17
60038c562a,उनको सामुन्ने दोष,17
5fcf3d6e3f,असल हुन घेराबन्दी,17
89b0ae82bc,उदय श्री क्याम्पस,17
5149ab9237,राख्न सक्छौँ होला,17
641abe7d36,एमएफए गर्नुभएको छ,17
6b8ecd2376,छन् जसलाई अहिलेको,17
6b90216316,एमालेको अध्यक्षमा,17
5bdbb9b937,तिस्‍ता बजार नजिक,17
54108e4a34,निर्वाचनहरूमा जित,17
8cc01907d4,लगाव हुँदैन लेखको,17
89784c1280,दृष्टिले पनि निकै,17
52670db88c,उहाँले आमाबुबाबाट,17
69566ad738,जोडिएको यस मेलामा,17
79299dfff6,जीवनको साधारण आयु,17
80577c827b,भनेर विश्वस्त छौँ,17
6e67e3f46b,त्यो समुहका प्राय,17
6379de9b26,राप्तीमै मिल्दछन्,17
82f9d74e69,त्यसको एक प्रतिशत,17
47f67f0711,प्राचीनकालमा केरल,17
4cb95b00f1,अहिंसा हुन सक्दैन,17
4f20602861,कुनै विशाल आँधीको,17
6424eb9055,उपसभामुखमा राजाका,17
5bdf79281f,जवाफ माग्दै भनेका,17
4a2bbb7137,जन धातुमा प्रत्यय,17
64254cbd23,एक अमेरिकन अश्लील,17
727e3a0a01,भने त झन् तपाईँको,17
5580464ba9,ठेगाना बदली रहेको,17
740d854bdb,साबरमती नदी गर्मी,17
4f1c72d92e,त्यस बालकको हातमा,17
4e8b6e9288,भिड लाग्ने उदयपुर,17
6004c53ddb,लेखमा दिएको लिङ्क,17
69af358e2f,निर्माण मूल रूपले,17
4b6d27e582,स्थानीय समूह लगभग,17
5144a58fe6,गरेका हुन् भनिन्छ,17
82fd4cd1ea,यस्ता अधिकारहरूमा,17
755c1fe6ea,यस जिल्लामा बग्ने,17
63ff7c5c6d,भाले बासेको नक्कल,17
540e998784,कुनै ताराले आफ्नो,17
5520d327e8,भ्रमणका लागि आउने,17
4b784abcc7,हात तिघ्रा कटिँदै,17
5fd716831c,जसमा वर्षमा बाह्र,17
7b086621e9,गुफामा गएर बाबुको,17
5577a6b6fb,यी सबै वर्ग मिलेर,17
8cc6a7b82a,पृथ्वी नारायण शाह,17
8cdff672b9,रन समेट्ने क्रममा,17
5a51738a98,परिधि साढे एक अरब,17
63984ba0a1,ऐतिहासिक रूपमा यो,17
7ec44eb08c,वनस्पति विज्ञानमा,17
6e5beacab2,र सीपमा वृद्धि भई,17
665ce41529,समेतमा देखा पर्ने,17
4a2aee4a62,भने यसलाई विस्तार,17
69a5f788a5,प्रिय बनाइदिएको छ,17
7d2784f71b,वैदिक र पाश्चात्य,17
85ffa5f7a4,पालनमा असमर्थ रहे,17
6964b9a0c8,अमरगढीको किल्लाकै,17
5b5b4ebbde,जसले गर्दा नेपाली,17
807460e6b7,विश्वको जनसङ्ख्या,17
739ea09e5b,वटा अभिलेखहरू एकै,17
714f530aa6,देवताको व्रत पूजा,17
4cd2b2d839,मिल्नु पर्‍यो भने,17
5271469f69,जस्तै एउटा रोग हो,17
70b7d0e089,आनन्द प्राप्त गरे,17
89ac4c4355,गहुँ मकै तथा तोरी,17
8cdc54f711,मान्छेलाई या कुनै,17
4f1f0cb13c,गिनिज बुकमा दर्ता,17
4b77dd3da3,कालोगर्दने काठफोर,17
557643123b,जैव रसायन सामेल छ,17
5145cd1981,यसलाई हल्का तताएर,17
638b359a33,माता महालक्ष्मीले,17
8cd93c665e,चलचित्र बनाए जसमा,17
7f81a553fa,उनलाई जीवन बचाउने,17
873ccd8133,उनले स्पष्ट रूपले,17
8ce2e90ee5,पाटे छाना अड्याउन,17
82acf02afa,रोग चर्मरोग पेटमा,17
82dff433fa,सहरी क्षेत्रमा नै,17
57dc938df9,गरेर गोरु जोतिन्छ,17
4f1ee03494,लिन नमानेको दिनमा,17
5d3347c699,डेविट विल्ला जन्म,17
768f5f2adb,विशेष उल्लेखनीय छ,17
59f2e060a6,चर्चको प्रमुख तथा,17
8ba7199241,कल्पना पत्रिका एक,17
877da8d8aa,चलचित्रहरू आए जुन,17
8cd5a13267,गाउन निषेध गरिन्छ,17
7af9171a88,आफ्नो सेवा गरिरहे,17
638fe93d7d,उक्त जात्रा हेर्न,17
47cf6d200f,निमन्त्रणा गरिन्छ,17
6e0094df04,अड्कल गर्न सकिन्छ,17
4f127a0389,नै हाम्रो जातिलाई,17
6966a582b4,भागमा पनि बोलिन्छ,17
812a28dbe8,ठाणे भारतीय राज्य,17
767a0c7c12,यसको लागि यहाँबाट,17
82f1700b34,हरिप्रसाद रिमालकी,17
4e88e73937,प्रस्तुत गरे जसको,17
5a4eb971b6,अनुसन्धान र विकास,17
4cd102d2c5,भारत सरकार सङ्घीय,17
4ebca64a85,भुटान तथा बर्मामा,17
6b86a87a04,शिक्षा दिइन्थ्यो।,17
89abb93d55,मध्ये एक महिना हो,17
820a7b1703,यहाँ आइपुगेका थिए,17
53fc98ba1a,उनी जान्दैनन् उनी,17
4e8e0d186c,ज्ञान वृद्धि गर्न,17
87800b6f03,घातक रूपसँग घाइते,17
82f38031f8,थालिसकेका छन् भने,17
78bc1aaddb,कार्य सुनिल कुमार,17
7ee5c8c16f,जरा हाल्न थालेपछि,17
7c23110065,जुन उसको सबैभन्दा,17
55396301d1,गोमन सर्पलाई अवैध,17
6e5622c688,भएको र यस स्थानमा,17
8734016699,निको गर्ने अजिर्ण,17
6b67df118a,आधुनिक पटना बिहार,17
4b715b0a0f,आधारमा उनको डेटको,17
59cf356e34,त्यस्तै थेगो भएको,17
6965ee4f4e,प्रिस्का सायद सात,17
897d74b810,एक विशिष्ट आर्थिक,17
51462175d7,यस रोगको अवस्थामा,17
70c8c54880,भएको देख्न पाइन्छ,17
7691475006,नाचगान हुने गर्दछ,17
8cd6abd585,सूक्ष्मजीव नै थिए,17
5578931437,फुटबल जीवनमा उनले,17
8cbe47d9a2,मान्छेले उनको नाम,17
6950f8c785,जुन तेल वातावरणमा,17
5c7e0fe937,यस पुलको सुन्दरता,17
4800d6ea57,जया भादुडीसँग भयो,17
70c8313e76,प्रभावित भएका थिए,17
51461a641e,लिएर पछिल्लो धेरै,17
75206fbf07,पहलमा यस प्राथमिक,17
533c1e4d6b,नेकपा मार्क्सवादी,17
674f002853,उपत्यका रहेका छन्,17
5fb73107d5,फेरि यस्तै आवाजमा,17
8074b635ed,लागि नयाँ विषय हो,17
504197549b,जनतालाई भड्काई कर,17
82edf1ecc9,यहाँ प्रत्येक दिन,17
6b67c8ab39,उक्त बारह स्थानमा,17
7fd0a98fce,ब्ल्याक होल मुख्य,17
553753b011,प्रस्ताव गरिएको छ,17
70c7b5d3a4,सबै कुरा थाहा पाए,17
89b921ffd9,यो नामाकरण गरिएको,17
533c8bab48,यो महादेश विश्वको,17
792ae1487f,यसअघि नै प्रकाशित,17
7ec486dabb,विदेशी मात्र होइन,17
7eb61eabb9,राम्रो उपचार सेवा,17
89b991de81,उनलाई गरिएको पेले,17
636acc4b2f,स्थिति हुन सक्छन्,17
804f8f8a88,भाषा जान्ने सबैका,17
806a708024,नगरपालिका भएको यस,17
741bca20b5,गर्न सक्ने अवस्था,17
72859df179,म फ्रान्समा बस्छु,17
767c7adb6d,तसर्थ सबै पक्षबाट,17
8718e52787,कारणले उनी स्वयम्,17
5032e18935,भएका तारको फेरोको,17
59c61d6439,तोरीको तेल र पानी,17
4b638d6f18,अमेरिकाका विभिन्न,17
504d161160,त्रेता युगमा राजा,17
6e2c7da443,समयमा दाखिला गर्न,17
636b7bb453,त्यहि श्राप मुक्त,17
6e6bd61c9d,बियोको दुवै छेउमा,17
7ec5c2f449,यस्तो पनि सम्भव छ,17
7aeec588f7,सफलताको कुञ्जी हो,17
871d77ad26,पूर्वसम्म रहेको छ,17
6943dec919,उनलाई गरिएको पेले,17
8794fa6e94,भएका सहरमा जापानी,17
63f6f88957,पूर्णरूपमा चुनावी,17
59c874ad97,डाँठ खोक्रो पातलो,17
5e6670bb44,पछि ईश्वर वल्लभका,17
63780a4328,पुष्प नेपाली उनका,17
7eaa6e4399,घ्यूको घोल लेप्थे,17
4e8043e722,देवालयहरूमा यिनको,17
5349e6edbe,निर्माण सुरु हुने,17
70dba67f84,प्रयोगको उपभोक्ता,17
8191a3075b,उता मुसलमानका पिर,17
855d5f204e,निशानको पृष्ठभूमि,17
7689f28be7,दुवाडी नेपाल भारत,17
69cdf5b8bd,पारेर चर्चा गरिएन,17
504a4d8dca,चलचित्रका गीत रूप,17
8721fb8e23,गर्न खोज्छु यस्तो,17
644625812d,पानी जमेको ठाउँमा,17
643e719032,मध्यपूर्वमा पर्ने,17
728be6c64c,कार्य सिद्धिचरण र,17
8cba4030d8,अनि सम्पादन गरेका,17
5029620cc0,तथा इस्लाम धर्मको,17
5fd8b27d51,सुरक्षा रद्द गर्न,17
636995fc82,हरेक वर्ष भक्तपुर,17
59f453fd27,बनाउँछन् जुन एउटा,17
7d145f84c2,गण्डक नदी नेपालको,17
4baea8fe57,भौगोलिक तथा मौसमी,17
87724776dd,प्रोजेक्ट एन्जलको,17
78a8405611,कहाँ के गर्नुपर्छ,17
5fb8881059,प्रकृति प्रेमीहरू,17
78a4954b22,रहेको त्यस ठाउँमा,17
526ef787a9,ती कागजातहरुले नै,17
5b944e5f22,ओम् शान्ति शान्ति,17
71ac2ba778,मलङ्गवामा अवस्थित,17
4e76c465af,कोष पूर्वमा रहेको,17
8ca1a3e148,विद्यालय तथा एउटा,17
7c3e44e7ee,अभियान साबित भएको,17
4e7a092a5e,कसरी उनीहरू नेपाल,17
78d15befde,पनि मोक्ष प्राप्त,17
89b9eff098,प्रदर्शन गरिदिए र,17
558eb725df,प्रकाशित हुनुपर्छ,17
5272ca730e,जना महिला संविधान,17
7938cc9210,ब्लेन सुरुमा न्यु,17
8316ca38d2,किमीको भूचुम्बकीय,17
615ca95e04,पनि उत्तिकै हुन्छ,17
5e8e6c2d60,वस्तु बारेमा केही,17
7938d8d39b,आकर्षक गन्तव्य हो,17
57cc892990,नयाँ लेख लेख्दैछु,17
6fb875d9de,संकेत गर्न सकिन्छ,17
804cfb1e13,यो गाविस प्रसिद्ध,17
57cbbe3f9d,पहिलो क्याम्पस हो,17
6f39b0e1de,आफैँ सेवा निवृत्त,17
534c382934,बनाइएको थियो एउटा,17
6b5fe7bfc7,रोगी सम्बन्धी सबै,17
6e2abb1c51,सोच्दै रहेँ रातमा,17
5fd8f8c8b7,उना जिल्ला भारतीय,17
4bb38f6933,वीरगन्जमा रहेको छ,17
5e8db078b0,हाम्रो उपस्थितिले,17
644593c721,अन्तर्गत पर्ने हो,17
7f7dc0a639,तल्लादेही नेपालको,17
5a59081bc6,त्यसका लागि आगामी,17
7eecfc4f72,खासै पुर्‍याउँदैन,17
600c5118d3,त्यो कर्मफलको भोग,17
58ad5ca4c8,साझा कथामा कथाकार,17
4e987094f2,यसको शाब्दिक अर्थ,17
6e6e070ff0,एवम् लेखक नेपालको,17
6e6c051ea0,पनि हुनुभएको थियो,17
59c2a36eca,प्रतिशतसम्म हुन्छ,17
57d213d809,एडमिन भनेको नामको,17
6367523b4a,डान ब्राउनको जन्म,17
58001f64bc,पृथ्वीको यान अन्य,17
600c6fbd68,केन्द्रीय समितिमा,17
89b282812c,त्यसै पनि अन्नाका,17
8591212312,आधारमा उनको डेटको,17
7af81f30da,परिणत गर्न सक्दैन,17
4a045b2fee,समेत लेख्नुभएको छ,17
69d0a57b6a,उनले झम्टेको देखे,17
6fbc0bfdcb,कम्पनीको संस्थापक,17
6fa4df2e01,सेना फिर्ता गर्ने,17
5bd7c2b2bd,समितिका सल्लाहकार,17
4bb48d4fcc,शिवहरि मन्दिर तथा,17
4f9ee8709d,विन्डरमेअरमा एउटा,17
728543c0cf,टिम अफगानिस्तानको,17
69bbfeddaa,उनी मागेर बाँच्ने,17
5152b770b0,आएको गिरावटले पनि,17
6e3aeb8ea3,उनले टुकी प्रज्ञा,17
8309c5858a,भएकै कारणले पर्वत,17
56ffc7463f,क्लबबाट आफ्नो खेल,17
5c9cbb6ead,बोलाउन आदेश दिइन्,17
7280124353,भित्र प्रवेश गर्न,17
5fc724b9aa,सानो सहरमा सिउदाद,17
4ba79855a8,लिखत नहुने भएकाले,17
5e6aec88fb,अरूलाई ठक्कर दिएर,17
87755f4d65,राजनीति क्षेत्रमा,17
756046f0f3,हाम्रो उपस्थितिले,17
4b6ac2908f,गडबडी नियमित गर्न,17
7c1c8e9196,प्रथम विश्व युद्ध,17
8775e55612,यसका हरिया सुकेका,17
4b9a0a867b,गर्दै रचिएको एउटा,17
5c4a3c72f2,एक्वामरीनको नाममा,17
8209e89374,क्लासको इन्टेरियर,17
71e560ff61,भन्नुपर्छ कि कुनै,17
5fca93ccfd,आयोजना गरेको थियो,17
872d8eb40c,कुनै देश संस्कृति,17
639d55274a,सुविधा उपलब्ध छन्,17
57da2ac325,चन्द्र राशिलाई नै,17
540bcf1245,सक्रिय रहँदा उहाँ,17
58ae15cae7,सम्मानित गरिएको छ,17
7d2955944a,महादेवको मन्दिर छ,17
807baa57ac,कान्तिपुर दैनिकको,17
6b9144b77b,यो सहर अमरोहादेखि,17
642d60ba18,नयाँ मोडमा पुगेको,17
752f676342,मिसाएर वा त्यतिकै,17
6e45189da2,थियो तिनीहरू दुबई,17
7eb290de07,अढाई सय वर्षजतिको,17
6f3d2ffffb,कतिपय अवसरमा धेरै,17
6776be897d,समेत गीत सङ्गीतको,17
6e3dc3c3f8,गीतहरू गाए थुप्रै,17
6138b6972f,समुद्र सतहदेखि यो,17
5c484e8f05,विकास भएको पाइन्छ,17
806d168760,हुन जान्छ डोगरीमा,17
78b2840c07,शालिग्राममा छ भने,17
6b9673cce7,प्राप्त गरिन्थ्यो,17
7283c704e1,मेरा सेनाका सैनिक,17
85631ea2fd,रामको वियोगसन्देश,17
677e4ffc83,शालिग्राम खास गरी,17
70c0cd7c08,पहिलो पुस्ता भन्छ,17
830ab4c363,यस सूचीमा दक्षिणी,17
514e75d187,पुरस्कृत भएका थिए,17
75277ca597,उनले एक साताभित्र,17
8cb7b81212,गाई र बाछीमा एउटी,17
7b09df0a51,नाम इश्वरीदेवी हो,17
